obs_uid,item_name,bh_name
5be9aff1-ea90-45ee-adbd-d6911e4c73ae,"Beef, with bones",Beef and veal
5beb19cd-a5d2-4ded-89a5-7beb270d2544,"Fresh bananas, standard",Fresh or chilled fruit
5c411a05-e11d-4ed7-942c-ed3e5642d629,Fresh onions,Fresh or chilled vegetables other than potatoes
5c4e1d4a-7e0f-4141-b1bf-063e50f1eea6,Tilapia,"Fresh, chilled or frozen fish and seafood"
5c6864f1-7833-42f2-8cc9-429a1dd1dea7,"Fresh bananas, standard",Fresh or chilled fruit
5c79a184-b226-4640-9aa8-28147605a830,"Fresh bananas, standard",Fresh or chilled fruit
5c9a00e7-fa02-4663-970e-cc08b7195fe3,Fresh carrots,Fresh or chilled vegetables other than potatoes
5cac527b-11e7-4247-8e44-e9db2f8be7e3,"Fresh apples, typical local variety",Fresh or chilled fruit
5cd3bab9-6c81-4085-ba62-0bf293d81042,Fresh cucumber,Fresh or chilled vegetables other than potatoes
5cd41ad1-bcc0-4556-b633-29a23c4b39f4,Fresh onions,Fresh or chilled vegetables other than potatoes
5cff5d6b-714f-4bdb-87e4-9f6519d03d25,"Fresh potatoes, brown",Fresh or chilled potatoes
5d2c1df2-c7eb-4cc0-b294-0bd7ddfc79d3,"Fresh apples, typical local variety",Fresh or chilled fruit
5d2ecf49-4c0e-444e-9d3a-c8572d197b2d,"Chicken, whole, frozen",Poultry
5d333b27-b79e-4b42-b6bd-5f228fbf5aee,"Fresh apple, red delicious",Fresh or chilled fruit
5d45c34e-d514-4a2c-a982-5c5f8cf41ff7,"Fresh bananas, standard",Fresh or chilled fruit
5d6aaa01-9ee5-4231-ace8-05bd616295fc,"Fresh bananas, standard",Fresh or chilled fruit
5dae2ead-45bb-481e-8050-6efd2f252af3,"Fresh potatoes, brown",Fresh or chilled potatoes
5dc6fcdf-f9a2-47f9-bec6-7057840e9cfe,Fresh onions,Fresh or chilled vegetables other than potatoes
5dd14f61-329c-4ea6-a938-30f844cf1472,"Fresh potatoes, brown",Fresh or chilled potatoes
5ddcf675-0543-4dd0-bd47-030389d8917b,"Beef, minced",Beef and veal
5de28af9-1178-4282-8fb6-b3264d6ec002,Fresh onions,Fresh or chilled vegetables other than potatoes
5de9fff0-d57a-41f2-ba5f-1af629fc72a2,Tilapia,"Fresh, chilled or frozen fish and seafood"
5df81293-932b-4666-a026-b54b78c24262,Fresh oranges,Fresh or chilled fruit
5e084be8-b4ff-4479-bd84-c113888d0b05,"Fresh apples, typical local variety",Fresh or chilled fruit
5e296ed9-b33e-40d1-b7b0-cf70b990c464,Fresh onions,Fresh or chilled vegetables other than potatoes
5e567575-3d0e-4b08-b7ae-85e17d69d3fe,Tilapia,"Fresh, chilled or frozen fish and seafood"
5e75f0ce-78a9-4fec-9291-0c9c6d50d703,"Fresh apples, typical local variety",Fresh or chilled fruit
5e98de1c-750f-411f-b69b-009a29530dc2,Fresh oranges,Fresh or chilled fruit
5e9f5b6c-1e7f-42ec-9d7f-392f4de9e46c,"Fresh potatoes, brown",Fresh or chilled potatoes
5eb91999-e87b-47fa-bed0-c9d42de8fc85,"Chicken eggs, caged hen, large size",Egg and egg-based products
5f04ddcf-7a5f-49aa-8413-1a4dea0d9039,"Pork, ribs",Pork
5f08b079-3115-4331-a5b0-ec6b4f5c1981,Fresh onions,Fresh or chilled vegetables other than potatoes
5f249a10-a57a-4543-825e-8696e1570768,"Beef, with bones",Beef and veal
5fa65816-86d0-4f95-b6da-e8fcfb49dffd,"Fresh bananas, standard",Fresh or chilled fruit
5fb8c5b4-9908-497d-b280-0e7565c09d41,Fresh onions,Fresh or chilled vegetables other than potatoes
5fc7a809-ec4c-41a4-ae7c-da9f4332731f,Fresh carrots,Fresh or chilled vegetables other than potatoes
5fca809e-5afe-42d6-990d-b29dc69b6935,Fresh onions,Fresh or chilled vegetables other than potatoes
5ff52981-3626-4364-8841-b44adce03413,Fresh onions,Fresh or chilled vegetables other than potatoes
5ff8eddc-e48d-42e1-97f7-c8e19b1c4658,Fresh cucumber,Fresh or chilled vegetables other than potatoes
602db90f-7419-41f8-b4bd-3eb674841552,"Fresh apple, red delicious",Fresh or chilled fruit
6034d747-af5f-43fb-8810-7a0486242942,Fresh carrots,Fresh or chilled vegetables other than potatoes
6038a98e-a137-4e96-bcdd-6c490e4696c7,Fresh oranges,Fresh or chilled fruit
6084d084-c6d4-4c16-bd39-5951ad0a976e,"Goat, mixed cut, with bones","Lamb, mutton and goat"
60b29543-980b-460f-ab27-a96f52d43523,Fresh carrots,Fresh or chilled vegetables other than potatoes
60b41b2b-ec3b-4067-ab55-8f2bcfc80c75,"Pork, fillet",Pork
60c90513-88e1-4ea2-a494-df0ed3b93e81,"Chicken, whole, frozen",Poultry
60d1bd05-a75f-4bfd-8d82-7cfcdac2c12d,"Beef, with bones",Beef and veal
60f44da2-a59b-44a0-8a26-eb638c16dc74,Fresh cucumber,Fresh or chilled vegetables other than potatoes
60f6bbed-b45d-4f9a-8756-49f998ae9ae1,"Fresh apple, red delicious",Fresh or chilled fruit
610b950c-06ee-4740-a798-d3a3f0907a22,"Fresh apple, red delicious",Fresh or chilled fruit
61246233-49f3-4755-8954-e01cca3849cd,"Fresh potatoes, brown",Fresh or chilled potatoes
614988e8-47a4-44fe-9605-b0be538aa5ec,"Fresh potatoes, brown",Fresh or chilled potatoes
615010a4-9c5b-44f7-9b04-18e0091ecf7d,"Chicken eggs, caged hen, large size",Egg and egg-based products
616715f8-226e-4f1b-acd4-ee09485ead71,"Fresh bananas, standard",Fresh or chilled fruit
616f09d7-8d0d-4386-aab1-b0e72531cee0,Tilapia,"Fresh, chilled or frozen fish and seafood"
6170666a-b5ae-4d6a-8bfd-9457afc507d4,"Goat, mixed cut, with bones","Lamb, mutton and goat"
618bddfd-6232-4a95-87ea-a3d099e929f6,"Lamb, chops","Lamb, mutton and goat"
61c2a3ff-99cd-4c74-adbf-f35f9a460ffa,Fresh cucumber,Fresh or chilled vegetables other than potatoes
61dd3150-3311-4be7-a7d5-967c545714d1,Fresh onions,Fresh or chilled vegetables other than potatoes
61f4f062-d649-4829-8112-f8ad638313af,Fresh carrots,Fresh or chilled vegetables other than potatoes
623868ac-224b-4faa-a969-80540fe933be,"Fresh apple, red delicious",Fresh or chilled fruit
62519cf7-632b-40f6-9acc-a00c9d21216d,Fresh onions,Fresh or chilled vegetables other than potatoes
625853c7-ab5d-4887-8fdb-a4255f81c265,"Fresh apple, red delicious",Fresh or chilled fruit
62658a00-9bbc-4b6c-87d7-346326ccec08,"Fresh bananas, standard",Fresh or chilled fruit
62678ab6-e09a-4e38-9df8-0dc3f72bb30c,"Fresh potatoes, brown",Fresh or chilled potatoes
6298a1b8-992b-478c-bcd5-d990935944ed,"Chicken, whole, fresh",Poultry
62a2e37b-dda2-4b76-a83d-4697467963f4,Fresh oranges,Fresh or chilled fruit
62db4f23-767c-4185-a7ab-51018143485b,"Beef, minced",Beef and veal
62e9b627-e51a-43a1-8bf7-a57af8634dcb,Fresh carrots,Fresh or chilled vegetables other than potatoes
62eedfb5-a910-4d3a-9741-a2f910902d75,Fresh cucumber,Fresh or chilled vegetables other than potatoes
62ff7147-28b7-4286-9141-47f869c08f64,"Pork, fillet",Pork
630c62a5-986b-480e-a248-ac727f581b00,Fresh oranges,Fresh or chilled fruit
630fa919-c20f-4770-83ad-36a75c190ec6,"Fresh bananas, standard",Fresh or chilled fruit
631c945f-f7df-46cd-bfe4-ada7ffd06a29,"Fresh apple, red delicious",Fresh or chilled fruit
632421c5-03af-4549-b901-f460c92afd82,Fresh carrots,Fresh or chilled vegetables other than potatoes
635f9d92-c137-4830-97b1-6fed4a367ffd,Fresh oranges,Fresh or chilled fruit
638aa344-c7a2-4dae-9180-7ab10bc400df,"Fresh apple, red delicious",Fresh or chilled fruit
63900dce-00ca-4382-ab37-2f428faefe64,Fresh oranges,Fresh or chilled fruit
63971742-9dc7-4ff9-96c8-56fafe62b764,"Fresh apple, red delicious",Fresh or chilled fruit
63eb8487-2ffc-490b-a521-3168aaa1f94b,"Chicken eggs, caged hen, large size",Egg and egg-based products
63fb615e-e1f0-43ea-a0ca-90a1edd74879,Fresh oranges,Fresh or chilled fruit
6409bbb2-828e-46fb-ab33-b146dd1190db,"Fresh bananas, standard",Fresh or chilled fruit
649dd130-c5fc-4fb6-a3cb-09be2230cdf1,"Chicken eggs, caged hen, large size",Egg and egg-based products
64d34057-5eef-4b32-9c47-c380d0102ace,"Fresh bananas, standard",Fresh or chilled fruit
64e3e85c-1707-4394-bace-73e9f3aebfee,Fresh onions,Fresh or chilled vegetables other than potatoes
64e5a4ba-e0ab-4dde-b414-aa310bb94ac9,"Fresh bananas, standard",Fresh or chilled fruit
65513dde-f83c-453f-b112-831cdedb4be2,"Fresh apples, typical local variety",Fresh or chilled fruit
65521a97-0b46-499a-9650-74714455b5fd,Chicken legs,Poultry
65565e4c-e21f-479e-9537-9ea5ece8fa43,Fresh oranges,Fresh or chilled fruit
65796372-f1dc-44c3-8abe-5c906a54327b,"Chicken eggs, caged hen, large size",Egg and egg-based products
65804873-61ef-4efe-99fd-2dcae442c562,"Chicken, whole, fresh",Poultry
6592791d-36ad-49dc-8fa7-58f044665900,Fresh carrots,Fresh or chilled vegetables other than potatoes
65a0bd19-5acc-4d83-a86a-a2e3419a47af,Chicken legs,Poultry
66491f0d-bfb4-43af-88cd-092f79ae0f2d,Carp,"Fresh, chilled or frozen fish and seafood"
664f2253-212e-4a09-a4f5-c97e5f4cc980,Fresh carrots,Fresh or chilled vegetables other than potatoes
6662f8fb-b103-4851-8a54-37d542cbd260,"Chicken, whole, fresh",Poultry
6672e668-680f-4070-886a-0727712bc9cb,"Fresh bananas, standard",Fresh or chilled fruit
6677874c-b360-46d0-9a38-492f2c1b7c09,"Fresh bananas, standard",Fresh or chilled fruit
668d1825-a3bc-4e73-ba52-21382fa491e3,Fresh cucumber,Fresh or chilled vegetables other than potatoes
66c10309-aed8-4b02-af3a-e5058d217cdb,Carp,"Fresh, chilled or frozen fish and seafood"
6732ec0c-c9df-478a-b21b-6a367ea8da1d,Fresh oranges,Fresh or chilled fruit
6740d6a5-6a4f-4e02-9508-e84b8e1a0e81,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6767a359-4b13-4c97-9db9-9e476742a3df,"Fresh apples, typical local variety",Fresh or chilled fruit
67e364c6-fc6d-45fb-976b-bc6c1701e4dd,"Fresh bananas, standard",Fresh or chilled fruit
67e46c29-2ae3-43d0-b4a5-686f1708b01b,"Fresh potatoes, brown",Fresh or chilled potatoes
6800449c-3181-4d7c-abdf-8074b497a9bf,Fresh onions,Fresh or chilled vegetables other than potatoes
682f7d31-eb11-48e4-bac2-f53e6955a681,Fresh cucumber,Fresh or chilled vegetables other than potatoes
685ee797-5dda-4b7b-b40f-0dfb93e0829c,"Fresh potatoes, brown",Fresh or chilled potatoes
686cab63-ffcd-4f72-a8c3-bc558cb6c890,"Pork, ribs",Pork
6880310e-80a2-428f-945c-b143f30843da,"Fresh bananas, standard",Fresh or chilled fruit
68b12682-f59f-4cde-a96a-1613147a5eb7,Fresh oranges,Fresh or chilled fruit
68c5fef3-f472-4256-9383-1a6cb982c8dd,"Fresh potatoes, brown",Fresh or chilled potatoes
68c89752-cc58-4ff2-9f23-b195c5b32b76,"Chicken eggs, caged hen, large size",Egg and egg-based products
68d21df6-428b-437e-ba23-539927014e62,Fresh cucumber,Fresh or chilled vegetables other than potatoes
68e3c01b-7ec6-4bec-a373-c8075b9c6867,"Beef, with bones",Beef and veal
690d506d-19e0-4a04-a892-ca8d2295b1f2,"Beef, minced",Beef and veal
693aa5a0-69f3-4772-99d9-8fc2fd653f11,"Fresh potatoes, brown",Fresh or chilled potatoes
693ed710-8862-4c70-a2d0-02a91a65230d,"Fresh potatoes, brown",Fresh or chilled potatoes
6974929d-7f12-4844-890d-ef7f5794b42e,"Fresh apple, red delicious",Fresh or chilled fruit
6978eedc-0b1d-4d02-8c68-e3c46aa977f5,Fresh carrots,Fresh or chilled vegetables other than potatoes
69acec4b-791d-4ef5-baec-1d26db9e771d,"Chicken eggs, caged hen, large size",Egg and egg-based products
69b6299c-24ea-4096-ab84-5e2f88387ffc,"Fresh bananas, standard",Fresh or chilled fruit
69eb9c14-36b8-4a45-a6cb-e6c396bee560,"Chicken, whole, fresh",Poultry
6a3aa6a6-72c9-4f3f-a03f-d1046c8f9d80,"Lamb, chops","Lamb, mutton and goat"
6a3d532e-86af-4630-a8e3-dfcd3dabeeb5,Fresh oranges,Fresh or chilled fruit
6a45bcdd-3fa9-4292-a2da-17a51d032e29,Fresh oranges,Fresh or chilled fruit
6a6bbb26-2e43-43f5-8897-e66df0d55cb8,"Fresh potatoes, brown",Fresh or chilled potatoes
6a9ae8b4-5cc7-4758-b227-b57e85861de0,"Chicken eggs, caged hen, large size",Egg and egg-based products
6acd860c-ff3f-4b4e-aa18-0c407f9ffdf0,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6b011400-e63e-4684-87b6-86e5d93ca3b9,"Pork, ribs",Pork
6b65794f-d208-4087-b10f-cf61d21d2da1,Fresh onions,Fresh or chilled vegetables other than potatoes
6b8e6fe6-7fc3-4002-b84c-77b89e387dbb,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6b96b68f-a2b1-495b-8cdf-113bcbcef70a,Fresh oranges,Fresh or chilled fruit
6bb5e9a0-55ac-4024-9fb5-3bbe034c2544,Fresh carrots,Fresh or chilled vegetables other than potatoes
6bcb1c35-5c93-4100-bbb2-1bf5a2ab0544,"Fresh bananas, standard",Fresh or chilled fruit
6bcc5d52-346d-4685-96c9-aa0121ff6e61,"Fresh potatoes, brown",Fresh or chilled potatoes
6bcfb005-2b0b-4905-9a35-c21c20ba6a94,"Chicken, whole, fresh",Poultry
6be0914a-1f01-41ee-b518-3a93f6383a1c,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6c0f2d14-4fd7-4a4b-805a-cff52c70dc0f,"Fresh apples, typical local variety",Fresh or chilled fruit
6c14db51-6643-4804-b786-bc34c2236294,Chicken legs,Poultry
6c18913b-69df-434b-9adb-cdd9a3ce39bd,Fresh oranges,Fresh or chilled fruit
6c235937-1351-4641-9f08-e40f5d7762d2,"Fresh potatoes, brown",Fresh or chilled potatoes
6c42db3a-df2f-4111-917d-1f13199b7532,"Fresh apples, typical local variety",Fresh or chilled fruit
6c5fddfb-2cbf-42fd-8166-e7d487e89e72,Fresh oranges,Fresh or chilled fruit
6c63202f-909f-407d-9237-26ef05dd22d3,"Beef, minced",Beef and veal
6c912190-3743-49ac-abf9-1298867f53e9,"Pork, fillet",Pork
6c98b711-1bd7-4cc6-b8b6-aab2c1579189,"Fresh potatoes, brown",Fresh or chilled potatoes
6c9d29a2-18ab-43b3-be23-ac9f93e2ffd5,"Fresh apples, typical local variety",Fresh or chilled fruit
6cf99dd1-6ec0-4bac-856c-fa5f2085a0fd,"Fresh apples, typical local variety",Fresh or chilled fruit
6cf9bad5-82c8-4e9a-b6b3-e4f5f898a4ca,Fresh onions,Fresh or chilled vegetables other than potatoes
6d1ccaa0-0a7e-4cfd-a48e-594f668fe06c,Fresh oranges,Fresh or chilled fruit
6d2229d9-7459-4ba8-bde2-d578897715a9,"Beef, with bones",Beef and veal
6d4a5d72-d39d-4e7b-aebd-7ad60d0e0a8c,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6d57b52d-8ddb-4447-b39b-3c9dc2b5ec01,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6d5fec9d-654a-4e4a-9f94-74e67e15bcd6,Chicken legs,Poultry
6d7985d0-d807-4176-b1cd-f308159fffb2,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6d81623e-347a-4f5b-9ca9-717f7295b784,"Pork, ribs",Pork
6d888786-add4-4c9c-ae3c-8073143a3e59,Chicken legs,Poultry
6dbac3c1-85f6-4a5b-8ba1-a04a554bbeb3,Fresh carrots,Fresh or chilled vegetables other than potatoes
6dbffbc8-1638-47b6-a641-ce7205786c06,Fresh onions,Fresh or chilled vegetables other than potatoes
6dca6d6a-cf0c-42a2-a144-6492677f4496,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6de03fce-c0d4-4f1e-9076-b8aa73dff397,Fresh onions,Fresh or chilled vegetables other than potatoes
6dffb929-00b1-4b8a-8f20-4f7fcb991ca6,"Fresh potatoes, brown",Fresh or chilled potatoes
6e15259f-498e-4710-b66a-0a4529f304a6,"Beef, minced",Beef and veal
6e5d3477-e4ac-49f1-a690-f2037b736515,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6e970ac1-75c9-4fa3-a4c3-684ab2ae4cb1,"Fresh apples, typical local variety",Fresh or chilled fruit
6ea34f3b-e7ec-41df-b319-fbccef7b1725,"Fresh apple, red delicious",Fresh or chilled fruit
6ea7e671-619d-4019-bb6e-a98a6776ed60,"Beef, minced",Beef and veal
6ebe38bb-8b34-4491-8569-6ef3d377a0ea,Fresh onions,Fresh or chilled vegetables other than potatoes
6f37d653-caf2-40d5-bdba-c4a47b79f2fb,"Chicken eggs, caged hen, large size",Egg and egg-based products
6f40552f-7d30-49ad-9fc8-2838b0ad5fe4,"Pork, fillet",Pork
6f40c6a5-0705-4e78-a1c9-e0f20b244f42,Tilapia,"Fresh, chilled or frozen fish and seafood"
6f516ed5-8885-420e-a056-ef1fbb9c08d3,Fresh cucumber,Fresh or chilled vegetables other than potatoes
6fbb3074-c938-411b-9f65-3e3a2f08db83,"Beef, with bones",Beef and veal
6fe77e9e-5542-4347-bd3a-513c0f6fe473,Fresh carrots,Fresh or chilled vegetables other than potatoes
701c2594-213c-4f94-a0c0-377690610dd5,Fresh onions,Fresh or chilled vegetables other than potatoes
703472e7-6731-4871-b9f7-ad01bd03b5da,Fresh carrots,Fresh or chilled vegetables other than potatoes
707c1586-7c8a-49d0-ba95-ad982543191f,Fresh onions,Fresh or chilled vegetables other than potatoes
709959b7-b2b5-4258-89ec-b8fc9a3b6eeb,Fresh cucumber,Fresh or chilled vegetables other than potatoes
709f9c19-920f-4e8b-af72-39f2da5dea3e,Fresh oranges,Fresh or chilled fruit
70b5710b-2e4c-4f75-89d1-d791fed4cdb7,Fresh oranges,Fresh or chilled fruit
70dd8575-1f70-4e0e-8768-b5eb894a7cac,"Beef, with bones",Beef and veal
70ed536f-5891-49ca-9732-701f3c59fcaa,Fresh carrots,Fresh or chilled vegetables other than potatoes
70f2b19e-8cbb-4a99-9d5b-249c42ca52ff,"Fresh potatoes, brown",Fresh or chilled potatoes
7149de04-28a5-4bfa-9d09-cacc2c39c279,"Fresh bananas, standard",Fresh or chilled fruit
714c8aec-b993-4c39-b77f-6f5b73f26090,"Fresh potatoes, brown",Fresh or chilled potatoes
717d5ad0-3be1-45ee-a1e6-3bae18645f61,Fresh carrots,Fresh or chilled vegetables other than potatoes
7185d747-313e-4173-8511-c49764893c5b,"Beef, with bones",Beef and veal
7185ef00-404e-4937-b39c-895a7acc51c5,"Fresh apple, red delicious",Fresh or chilled fruit
71c5abc2-9c8a-4f1f-9851-c1086b8ee093,Fresh oranges,Fresh or chilled fruit
71df7d9c-d920-4447-915c-a1452b179edf,"Fresh bananas, standard",Fresh or chilled fruit
71f235b1-0316-4122-896b-48c8e9cf8e21,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
71f6e334-d990-4ee4-a077-436baec2197c,"Fresh apples, typical local variety",Fresh or chilled fruit
72070459-2e24-4cba-81ac-8ee0d5d09e50,Fresh carrots,Fresh or chilled vegetables other than potatoes
722d4ba1-03d8-41e0-aa00-56804f1070d5,"Fresh apples, typical local variety",Fresh or chilled fruit
72301c9b-0c00-493d-b569-7ce1111a1ef6,Fresh oranges,Fresh or chilled fruit
72323639-76a1-4c56-9303-40383b8917bf,Fresh cucumber,Fresh or chilled vegetables other than potatoes
7251797c-9478-4b19-992b-f58ac9d49318,"Fresh apples, typical local variety",Fresh or chilled fruit
726093d8-4c19-4310-bf57-57be6db7d675,"Fresh apple, red delicious",Fresh or chilled fruit
7268f584-fb20-4244-95ed-ee309609752c,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
72756ed3-9aaf-46fa-a9fa-0cb71016427c,"Fresh bananas, standard",Fresh or chilled fruit
7278f833-6731-4925-b529-b7a217342f43,Fresh oranges,Fresh or chilled fruit
727cc74a-28f5-47af-8d30-231d55ae6c03,"Fresh potatoes, brown",Fresh or chilled potatoes
727e4973-4d0f-4a7a-87e0-14bc2971e1b7,Fresh cucumber,Fresh or chilled vegetables other than potatoes
728580bc-697f-4dd1-bc16-a876cd4285fc,Fresh oranges,Fresh or chilled fruit
729472c0-dd85-4db2-b557-f8f1e05b3f0c,Tilapia,"Fresh, chilled or frozen fish and seafood"
72b20f82-5fc0-47cd-94b6-bf460b81539d,Fresh oranges,Fresh or chilled fruit
72cf4d27-5a2d-4e2f-be8f-14311a6de004,"Fresh bananas, standard",Fresh or chilled fruit
72e26e40-2f8f-4cda-8dbb-28842b4bef3d,"Fresh potatoes, brown",Fresh or chilled potatoes
72f1490c-cc52-4c77-be38-01856915e818,"Fresh apple, red delicious",Fresh or chilled fruit
730f3958-223f-4a14-905d-e5c08594cecd,"Fresh potatoes, brown",Fresh or chilled potatoes
730fe553-6f2d-43cc-a5d5-e77e1a5a381c,Fresh onions,Fresh or chilled vegetables other than potatoes
732ac87c-c725-4ff7-ba4d-ebc7d7161045,Tilapia,"Fresh, chilled or frozen fish and seafood"
733b9a6e-9e9a-4e49-9788-03372be8eed5,Fresh cucumber,Fresh or chilled vegetables other than potatoes
7358d87a-0424-406b-a9e6-ad4dbcfa48c0,Tilapia,"Fresh, chilled or frozen fish and seafood"
735d344e-b07c-4e5d-bbd9-9a3c63612a42,"Fresh potatoes, brown",Fresh or chilled potatoes
73765c25-6029-4acc-9e30-5b55bb245f9b,"Beef, with bones",Beef and veal
7382a810-9a45-4f3e-90d3-ebf809e14209,"Fresh potatoes, brown",Fresh or chilled potatoes
73845452-9605-4476-9229-8912aedef314,"Fresh bananas, standard",Fresh or chilled fruit
738a1360-6fa6-4601-8300-b32344e32a3d,"Fresh apple, red delicious",Fresh or chilled fruit
739780f2-b1b1-4a64-b424-cc794d0093bf,Chicken legs,Poultry
73e45a84-ce82-4ef0-8fe0-1ef5b1a690b1,"Chicken, whole, frozen",Poultry
74171925-9698-4aea-96fa-36f9b7b22fef,Fresh oranges,Fresh or chilled fruit
7425c1aa-3593-4efb-9107-d10c2644e02b,"Fresh bananas, standard",Fresh or chilled fruit
74314c3e-f685-4814-998b-e017c98ab29a,"Goat, mixed cut, with bones","Lamb, mutton and goat"
74341caf-25ee-47c4-bc5f-d0faf9fc2a87,Tilapia,"Fresh, chilled or frozen fish and seafood"
744fd474-fd6e-44ae-8f9e-b1a6d6d10695,Fresh carrots,Fresh or chilled vegetables other than potatoes
7458871b-b03a-4c82-a462-ecd48708e4e5,"Fresh bananas, standard",Fresh or chilled fruit
746bb5c7-bb49-4c05-be21-9f239cf4b68b,"Fresh apple, red delicious",Fresh or chilled fruit
74855db8-826a-4869-8e14-c4a77feac493,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
7498241a-9ad5-4b3b-960f-282b26be711d,Fresh oranges,Fresh or chilled fruit
74b8ec34-4d0d-4580-90e2-18ea7b9aa790,"Beef, with bones",Beef and veal
74d3311b-f9c9-4cfe-85a3-3e357722060d,"Beef, with bones",Beef and veal
74d66427-f685-43de-b315-2b280034cbe3,Fresh onions,Fresh or chilled vegetables other than potatoes
74dc4e5c-84b2-43d0-8c84-0de83c467059,Fresh oranges,Fresh or chilled fruit
74dff303-cd00-4a9d-8169-013a1f655011,Fresh oranges,Fresh or chilled fruit
74ef4816-c495-47df-a872-a93deaf50a51,"Pork, fillet",Pork
74f973cb-fad6-4075-8235-822af8af9954,"Beef, with bones",Beef and veal
7505de10-c3a0-4ef0-812a-59ea7b2f6c62,"Fresh bananas, standard",Fresh or chilled fruit
751910b6-d28a-4a97-9f7b-532c784c62fc,Fresh oranges,Fresh or chilled fruit
75433851-1b07-4ea4-80b8-be6de8f4903f,Fresh carrots,Fresh or chilled vegetables other than potatoes
754960cb-772d-4c45-9acb-1e16a7e681d3,"Chicken eggs, caged hen, large size",Egg and egg-based products
7586f088-f672-481b-bd9f-aec4c2f7d0d1,Fresh onions,Fresh or chilled vegetables other than potatoes
75bdfa63-c373-47d0-a160-f0c8012ec855,"Fresh potatoes, brown",Fresh or chilled potatoes
